Source,Section,Title,Date,URL
indiatimes.com,city,Authorities Crack Down on Tobacco Smuggling Gang in Madurai,07-10-2024,https://timesofindia.indiatimes.com/city/madurai/authorities-crack-down-on-tobacco-smuggling-gang-in-madurai/articleshow/114021441.cms
indiatimes.com,city,Revolutionary Milk Urea Detection Device Using Watermelon Seeds Developed by IIT-BHU and BHU,08-10-2024,https://timesofindia.indiatimes.com/city/varanasi/iit-bhu-and-bhu-innovate-watermelon-seeds-lead-to-revolutionary-milk-urea-detection-device/articleshow/114041086.cms
indiatimes.com,city,Baghpat DM Cracks Down on Counterfeit Water Bottles in Health Scare,06-10-2024,https://timesofindia.indiatimes.com/city/meerut/baghpat-dm-cracks-down-on-counterfeit-water-bottles-in-health-scare/articleshow/113990773.cms
indiatimes.com,city,"Baghpat DM fumes over counterfeit 'Bisleri' water served to him, orders probe",07-10-2024,https://timesofindia.indiatimes.com/city/meerut/baghpat-dm-fumes-over-counterfeit-bisleri-water-served-to-him-orders-probe/articleshow/113997855.cms
indiatimes.com,city,Raid on Ghee Factory Sparks Controversy Amid Tirupati Laddu Allegations,06-10-2024,https://timesofindia.indiatimes.com/city/dehradun/raid-on-ghee-factory-sparks-controversy-amid-tirupati-laddu-allegations/articleshow/113991874.cms
hindustantimes.com,cities,Waste sorting at home a weak link in Swachh Bharat,07-10-2024,https://www.hindustantimes.com/cities/delhi-news/waste-sorting-at-home-a-weak-link-in-swachh-bharat-101728240822620.html
indiatimes.com,city,Over 50 People Fall Ill in Ghaziabad After Consuming Contaminated Buckwheat Flour During Navratri,05-10-2024,https://timesofindia.indiatimes.com/city/noida/over-50-people-fall-ill-in-ghaziabad-after-consuming-contaminated-buckwheat-flour-during-navratri/articleshow/113967360.cms
newindianexpress.com,cities,"Karnataka food safety dept to test garlic, sweet samples",05-10-2024,https://www.newindianexpress.com/cities/bengaluru/2024/Oct/05/karnataka-food-safety-dept-to-test-garlic-sweet-samples
thehindu.com,cities,Four shops and an advocate’s office sealed in Musiri,04-10-2024,https://www.thehindu.com/news/cities/Tiruchirapalli/four-shops-and-an-advocates-office-sealed-in-musiri/article68718110.ece
thehindu.com,sci-tech,Health Matters newsletter: Of laddus and food contamination,24-09-2024,https://www.thehindu.com/sci-tech/health/health-matters-newsletter-of-laddus-and-food-contamination/article68677763.ece
indiatimes.com,city,Two JJMP Leaders Arrested in Latehar: Major Subversive Plot Foiled,02-10-2024,https://timesofindia.indiatimes.com/city/ranchi/two-jjmp-leaders-arrested-in-latehar-major-subversive-plot-foiled/articleshow/113864374.cms
thehindu.com,sci-tech,"On the economics of, and adulterants in ghee: Explained",01-10-2024,https://www.thehindu.com/sci-tech/health/tirupati-laddu-row-on-the-economics-of-and-adulterants-in-ghee-explained/article68705077.ece
indiatimes.com,city,When garlic hit gavel: A spicy day in Lucknow courtroom,01-10-2024,https://timesofindia.indiatimes.com/city/lucknow/when-garlic-hit-gavel-a-spicy-day-in-courtroom/articleshow/113842432.cms
thehindu.com,cities,"Hygiene violations flagged at Burger King, other popular restaurants in Hyderabad’s Malakpet area",01-10-2024,https://www.thehindu.com/news/cities/Hyderabad/hygiene-violations-flagged-at-burger-king-other-popular-restaurants-in-hyderabads-malakpet-area/article68704476.ece
indiatimes.com,blogs,Don’t load the laddoo,01-10-2024,https://timesofindia.indiatimes.com/blogs/toi-editorials/dont-load-the-laddoo-2/
hindustantimes.com,india-news,Keep God out of politics: SC on Tirupati laddu row,01-10-2024,https://www.hindustantimes.com/india-news/keep-god-out-of-politics-sc-on-tirupati-laddu-row-101727722541785.html
indiatimes.com,technology,Cockroach found in Air India passenger's meal on Delhi-New York flight; know what airline responded,28-09-2024,https://timesofindia.indiatimes.com/technology/social/cockroach-found-in-air-india-passengers-meal-on-delhi-new-york-flight-know-what-airline-responded/articleshow/113768900.cms
thehindu.com,national,A.P. Congress chief Sharmila seeks Supreme Court intervention in Tirupati laddu row,27-09-2024,https://www.thehindu.com/news/national/andhra-pradesh/ap-congress-chief-sharmila-seeks-sc-intervention-in-tirupati-laddu-row/article68689859.ece
hindustantimes.com,business,Your olive oil might be unfit for human consumption,27-09-2024,https://www.hindustantimes.com/business/your-olive-oil-might-be-unfit-for-human-consumption-101727442635229.html
indiatimes.com,city,Shocking Test Results: 1 in 5 Ghee Samples Found Impure in Hyderabad,27-09-2024,https://timesofindia.indiatimes.com/city/hyderabad/shocking-test-results-1-in-5-ghee-samples-found-impure-in-hyderabad/articleshow/113715846.cms
thehindu.com,national,"Food safety officials seize 1,000 kg cashew, 800 kg raisins of poor quality at Durga temple in Vijayawada",26-09-2024,https://www.thehindu.com/news/national/andhra-pradesh/food-safety-officials-seize-1000-kg-cashew-800-kg-raisins-of-poor-quality-at-durga-temple-in-vijayawada/article68686535.ece
indiatimes.com,up-doubles-down-on-mandatory-display-of-eatery-owners-names,UP doubles down on mandatory display of eatery ownersâ names,26-09-2024,https://timesofindia.indiatimes.com/india/up-doubles-down-on-mandatory-display-of-eatery-owners-names/articleshow/113682792.cms
thehindu.com,cities,Two shops sealed at Sethubhavachatram,25-09-2024,https://www.thehindu.com/news/cities/Tiruchirapalli/two-shops-sealed-at-sethubhavachatram/article68681894.ece
thehindu.com,newsletter,Of laddus and food contamination,24-09-2024,https://www.thehindu.com/newsletter/health-matters/health-matters-newsletter-of-laddus-and-food-contamination/article68677763.ece
indiatimes.com,city,Cops Bust Adulterated Milk Unit In Cuttack,24-09-2024,https://timesofindia.indiatimes.com/city/cuttack/cops-bust-adulterated-milk-unit-in-cuttack/articleshow/113612737.cms
indiatimes.com,cctvs-masks-gloves-up-govt-issues-strict-norms-for-eateries-amid-cases-of-food-contamination,"CCTVs, masks gloves ... : UP govt issues strict norms for eateries amid cases of food contamination",24-09-2024,https://timesofindia.indiatimes.com/india/cctvs-masks-gloves-up-govt-issues-strict-norms-for-eateries-amid-cases-of-food-contamination/articleshow/113631700.cms
indiatimes.com,blogs,Temples need to be run by spiritual leaders and bhaktas,24-09-2024,https://timesofindia.indiatimes.com/blogs/the-art-of-living-by-gurudev/temples-need-to-be-run-by-spiritual-leaders-and-bhaktas/
indiatimes.com,blogs,Adulteration central,24-09-2024,https://timesofindia.indiatimes.com/blogs/toi-editorials/adulteration-central/
thehindu.com,morning-digest-september-24-2024,"The Hindu Morning Digest, September 24, 2024",24-09-2024,https://www.thehindu.com/news/morning-digest-september-24-2024/article68675495.ece
newindianexpress.com,states,Hotel owner among 4 held for stealing noon meal scheme eggs in Tiruchy,23-09-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Sep/23/hotel-owner-among-4-held-for-stealing-noon-meal-scheme-eggs-in-tiruchy
thehindu.com,cities,"NDA government launched several development programmes in the first 100 days in State, says Ganta",22-09-2024,https://www.thehindu.com/news/cities/Visakhapatnam/nda-government-launched-several-development-programmes-in-the-first-100-days-in-state-says-ganta/article68671373.ece
newindianexpress.com,states,Andhra: MLAs Ganta and Vishnu raise concern over quality of Simhachalam temple ghee,22-09-2024,https://www.newindianexpress.com/states/andhra-pradesh/2024/Sep/22/andhra-mlas-ganta-and-vishnu-raise-concern-over-quality-of-simhachalam-temple-ghee
newindianexpress.com,states,"Six cases cracked, 12K kg tobacco products seized in one month: Tamil Nadu DGP",22-09-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Sep/22/six-cases-cracked-12k-kg-tobacco-products-seized-in-one-month-tamil-nadu-dgp
indianexpress.com,india,"Caught in Tirupati laddu row, firm that supplied ghee: ‘Our samples first tested at national labs’",22-09-2024,https://indianexpress.com/article/india/caught-in-tirupati-laddu-row-firm-that-supplied-ghee-our-samples-first-tested-at-national-labs-9581216/
indianexpress.com,india,Wayanad’s missing list: How forensic teams are using DNA clues to join the dots,22-09-2024,https://indianexpress.com/article/india/wayanads-missing-list-how-forensic-teams-are-using-dna-clues-to-join-the-dots-9581303/
indiatimes.com,city,Police Seize 208 Tonnes Of Gutka Across Tn In 10 Months,22-09-2024,https://timesofindia.indiatimes.com/city/chennai/police-seize-208-tonnes-of-gutka-across-tn-in-10-months/articleshow/113558327.cms
thehindu.com,cities,Five kg of rotten fish destroyed in Theni,21-09-2024,https://www.thehindu.com/news/cities/Madurai/five-kg-of-rotten-fish-destroyed-in-theni/article68667682.ece
thehindu.com,national,"6,526 kg of plastic bags seized in Rajamahendravaram",21-09-2024,https://www.thehindu.com/news/national/andhra-pradesh/6526-kg-of-plastic-bags-seized-in-rajamahendravaram/article68667656.ece
thehindu.com,cities,"Over 208 tonnes of banned tobacco products seized in special operations in T.N. since last year, says DGP",21-09-2024,https://www.thehindu.com/news/cities/chennai/over-208-tonnes-of-banned-tobacco-products-seized-in-special-operations-in-tn-since-last-year-says-dgp/article68668139.ece
thehindu.com,cities,"Food safety officials seal restaurant in Ponneri, seize 150 kg of stale meat",21-09-2024,https://www.thehindu.com/news/cities/chennai/food-safety-officials-seal-restaurant-in-ponneri-seize-150-kg-of-stale-meat/article68667848.ece
indiatimes.com,city,"Vig Finds â¹46l Cash, Gold From Properties âlinkedâ To Engineer",21-09-2024,https://timesofindia.indiatimes.com/city/bhubaneswar/vig-finds-46l-cash-gold-from-properties-linked-to-engineer/articleshow/113537876.cms
hindustantimes.com,india-news,'Animal fat' in Tirupati laddus: Who supplied ghee to Balaji temple and why did Nandini opt out? Who said what?,21-09-2024,https://www.hindustantimes.com/india-news/animal-fat-tirupati-laddus-who-supplied-ghee-to-temple-and-why-did-nandini-opt-out-who-said-what-101726878145316.html
hindustantimes.com,cities,FDA seize suspected adulterated food items worth ₹ 14.35 lakh,21-09-2024,https://www.hindustantimes.com/cities/pune-news/fda-seize-suspected-adulterated-food-items-worth-14-35-lakh-101726859521928.html
hindustantimes.com,india-news,Centre steps in as row over Tirupati laddus explodes,21-09-2024,https://www.hindustantimes.com/india-news/centre-steps-in-as-row-over-tirupati-laddus-explodes-101726860004856.html
thehindu.com,national,"Lack of own adulteration laboratory for quality testing main reason on poor quality of ghee, says TTD EO Shyamala Rao",20-09-2024,https://www.thehindu.com/news/national/andhra-pradesh/tirumala-tirupati-devasthanam-executive-officer-j-shyamala-rao-press-conference/article68663707.ece
indianexpress.com,india,"NEET paper leak: CBI charge sheets principal, vice principal of Hazaribagh school",20-09-2024,https://indianexpress.com/article/india/neet-paper-leak-cbi-charge-sheet-principal-vice-principal-hazaribagh-school-9578724/
newindianexpress.com,states,Teen’s death: Lab report finds no toxic substance in Korean noodles,20-09-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Sep/20/teens-death-lab-report-finds-no-toxic-substance-in-korean-noodles
newindianexpress.com,states,TN hotel sealed for using noon-meal eggs; two held,20-09-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Sep/20/tn-hotel-sealed-for-using-noon-meal-eggs-two-held
thehindu.com,cities,"Hygiene violations found at Ratnadeep, other places in West Marredpally",19-09-2024,https://www.thehindu.com/news/cities/Hyderabad/hygiene-violations-found-at-ratnadeep-other-places-in-west-marredpally/article68659363.ece
indiatimes.com,city,Vigilance Raids Target Illegal Edible Oil Hoarding Amid Festival Price Surge,18-09-2024,https://timesofindia.indiatimes.com/city/vijayawada/vigilance-raids-target-illegal-edible-oil-hoarding-amid-festival-price-surge/articleshow/113467007.cms
newindianexpress.com,states,Chewing tobacco a food: Madras HC refuses to nix FSSA case against Hans,18-09-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Sep/18/tobacco-a-food-madras-hc-refuses-to-nix-fssa-case-against-hans
indiatimes.com,city,Madras HC Upholds Criminal Prosecution Against Jaiswal Products for Banned Tobacco Sales,18-09-2024,https://timesofindia.indiatimes.com/city/chennai/madras-hc-upholds-criminal-prosecution-against-jaiswal-products-for-banned-tobacco-sales/articleshow/113436821.cms
indiatimes.com,city,Worm Found in IILM University Canteen's Bhel Puri Sparks Food Safety Concerns,17-09-2024,https://timesofindia.indiatimes.com/city/noida/worm-found-in-iilm-university-canteens-bhel-puri-sparks-food-safety-concerns/articleshow/113404277.cms
indiatimes.com,city,Will Look Into Rly Division Demand: Bittu,16-09-2024,https://timesofindia.indiatimes.com/city/patna/will-look-into-rly-division-demand-bittu/articleshow/113376880.cms
indiatimes.com,city,Nsg-1 Status To Vijayawada Rly Station,15-09-2024,https://timesofindia.indiatimes.com/city/vijayawada/nsg-1-status-to-vijayawada-rly-station/articleshow/113359232.cms
indiatimes.com,technology,Ghaziabad juice shop workers beaten after allegations of serving urine-mixed drinks go viral,14-09-2024,https://timesofindia.indiatimes.com/technology/social/ghaziabad-juice-shop-workers-beaten-after-allegations-of-serving-urine-mixed-drinks-go-viral/articleshow/113345632.cms
indiatimes.com,city,Massive Gutkha Smuggling Operation Uncovered in Trichy: 190kg Seized from Bengaluru,12-09-2024,https://timesofindia.indiatimes.com/city/trichy/massive-gutkha-smuggling-operation-uncovered-in-trichy-190kg-seized-from-bengaluru/articleshow/113298130.cms
hindustantimes.com,india-news,Afternoon brief: Mahua Moitra files Lokpal case against SEBI chief; BJP vs Bengal govt over CM-doctors meet & more news,13-09-2024,https://www.hindustantimes.com/india-news/afternoon-brief-mahua-moitra-files-lokpal-case-against-sebi-chief-bjp-vs-bengal-govt-over-cm-doctors-meet-more-news-101726209707476.html
hindustantimes.com,trending,'Mendak ki taang nikli hai': Man claims to find frog leg inside samosa from Ghaziabad shop. Video,13-09-2024,https://www.hindustantimes.com/trending/mendak-ki-taang-nikli-hai-man-claims-to-find-frog-leg-inside-samosa-from-ghaziabad-shop-video-101726203054849.html
thehindu.com,cities,National Nutrition Week and Engineers’ Day observed,12-09-2024,https://www.thehindu.com/news/cities/Tiruchirapalli/national-nutrition-week-and-engineers-day-observed/article68634717.ece
thehindu.com,national,Joint inspections held in Kollam to prevent unfair trade practices during Onam,12-09-2024,https://www.thehindu.com/news/national/kerala/joint-inspections-held-in-kollam-to-prevent-unfair-trade-practices-during-onam/article68634457.ece
thehindu.com,cities,190 kg banned tobacco substances seized in a container lorry at Tiruchi,12-09-2024,https://www.thehindu.com/news/cities/Tiruchirapalli/190-kg-banned-tobacco-substances-seized-in-a-container-lorry-at-tiruchi/article68634262.ece
newindianexpress.com,cities,200 in upscale Anna Nagar apartment take ill; Water contamination suspected,12-09-2024,https://www.newindianexpress.com/cities/chennai/2024/Sep/12/200-in-upscale-anna-nagar-apartment-take-ill-water-contamination-suspected
indiatimes.com,city,Railways Asked To Clear Gaya Stn Of Building Materials,12-09-2024,https://timesofindia.indiatimes.com/city/patna/railways-asked-to-clear-gaya-stn-of-building-materials/articleshow/113273136.cms
thehindu.com,cities,Hygiene violations flagged at eateries in MG Bus Station,11-09-2024,https://www.thehindu.com/news/cities/Hyderabad/hygiene-violations-flagged-at-eateries-in-mg-bus-station/article68630541.ece
indiatimes.com,city,"Rohingya Women, Child Detained At Badarpur Station",11-09-2024,https://timesofindia.indiatimes.com/city/guwahati/rohingya-women-child-detained-at-badarpur-station/articleshow/113241359.cms
indiatimes.com,city,Chandigarh Railway Station Platforms 5-6 to Close for 15 Days Amid Major Upgrade,11-09-2024,https://timesofindia.indiatimes.com/city/chandigarh/chandigarh-railway-station-platforms-5-6-to-close-for-15-days-amid-major-upgrade/articleshow/113241677.cms
indiatimes.com,city,âlink Border Region To Rail Networkâ,11-09-2024,https://timesofindia.indiatimes.com/city/chandigarh/link-border-region-to-rail-network/articleshow/113241659.cms
indiatimes.com,city,Train Guards and Drivers Protest Against Replacement of Iron Trunks with Strolleys,11-09-2024,https://timesofindia.indiatimes.com/city/nagpur/train-guards-and-drivers-protest-against-replacement-of-iron-trunks-with-strolleys/articleshow/113240578.cms
thehindu.com,cities,Another consignment of stale meat arrives in Chennai,10-09-2024,https://www.thehindu.com/news/cities/chennai/another-consignment-of-stale-meat-arrives-in-chennai/article68622370.ece
indiatimes.com,city,"Massive Meat Seizure at Chennai Central Railway Station: 1,556kg of Decomposed Mutton and Chicken Discovered",10-09-2024,https://timesofindia.indiatimes.com/city/chennai/massive-meat-seizure-at-chennai-central-railway-station-1556kg-of-decomposed-mutton-and-chicken-discovered/articleshow/113204723.cms
indiatimes.com,city,High-Profile Figures Face Court in Chennai Gutka Scam,10-09-2024,https://timesofindia.indiatimes.com/city/chennai/high-profile-figures-face-court-in-chennai-gutka-scam/articleshow/113204696.cms
indiatimes.com,city,"Over 1,500 kg meat seized at Chennai railway station; probe underway",09-09-2024,https://timesofindia.indiatimes.com/city/chennai/over-1500-kg-meat-seized-at-chennai-railway-station-probe-underway/articleshow/113185785.cms
indiatimes.com,city,Two burglars arrested with 14 tola gold seized,09-09-2024,https://timesofindia.indiatimes.com/city/hyderabad/two-burglars-arrested-with-14-tola-gold-seized/articleshow/113175368.cms
indiatimes.com,city,Excise deptâs special drive to curb drug flow during Onam,08-09-2024,https://timesofindia.indiatimes.com/city/thiruvananthapuram/excise-depts-special-drive-to-curb-drug-flow-during-onam/articleshow/113172451.cms
indiatimes.com,city,Government amends prasada distribution guidelines at Ganesha pandals,07-09-2024,https://timesofindia.indiatimes.com/city/hubballi/government-amends-prasada-distribution-guidelines-at-ganesha-pandals/articleshow/113139875.cms
indiatimes.com,city,Kurnoolâs Khanish scalps seven wickets,06-09-2024,https://timesofindia.indiatimes.com/city/visakhapatnam/kurnools-khanish-scalps-seven-wickets/articleshow/113108497.cms
hindustantimes.com,cities,FDA to start special drive in Pune to check food adulteration,05-09-2024,https://www.hindustantimes.com/cities/pune-news/fda-to-start-special-drive-in-pune-to-check-food-adulteration-101725478893699.html
indiatimes.com,city,Assam CM links kidney diseases to urea-laced fish from 2 districts,05-09-2024,https://timesofindia.indiatimes.com/city/guwahati/assam-cm-links-kidney-diseases-to-urea-laced-fish-from-2-districts/articleshow/113076856.cms
indiatimes.com,city,Crackdown on food safety after death of teen girl in Trichy,03-09-2024,https://timesofindia.indiatimes.com/city/trichy/crackdown-on-food-safety-after-death-of-teen-girl-in-trichy/articleshow/113032955.cms
indiatimes.com,city,103kg of stale fish seized from two markets in Ukkadam,04-09-2024,https://timesofindia.indiatimes.com/city/coimbatore/103kg-of-stale-fish-seized-from-two-markets-in-ukkadam/articleshow/113039709.cms
newindianexpress.com,cities,Leftover conundrum,04-09-2024,https://www.newindianexpress.com/cities/chennai/2024/Sep/04/leftover-conundrum-2
newindianexpress.com,states,Food safety dept seizes 800 kg of expired food after girl dies in Tiruchy,04-09-2024,https://www.newindianexpress.com/states/tamil-nadu/2024/Sep/04/food-safety-dept-seizes-800-kg-of-expired-food-after-girl-dies-in-tiruchy
indiatimes.com,city,HC canteens must obtain licences: FSSAI,04-09-2024,https://timesofindia.indiatimes.com/city/jaipur/hc-canteens-must-obtain-licences-fssai/articleshow/113045661.cms
thehindu.com,cities,"FSSAI seizes 103 kg of stale, rotten fish from Coimbatore markets",03-09-2024,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-103-kg-of-stale-rotten-fish-from-coimbatore-markets/article68600924.ece
thehindu.com,cities,700 kg of stale goat trotters seized from one of Chennai’s main dealers,03-09-2024,https://www.thehindu.com/news/cities/chennai/700-kg-of-stale-goat-trotters-seized-from-one-of-chennais-main-dealers/article68597852.ece
indiatimes.com,city,"700 kg roasted goat shanks seized in Chennai, eatery fined",03-09-2024,https://timesofindia.indiatimes.com/city/chennai/700-kg-roasted-goat-shanks-seized-in-chennai-eatery-fined/articleshow/113003299.cms
thehindu.com,cities,Police arrested 749 persons for ganja peddling in Coimbatore range in eight months,01-09-2024,https://www.thehindu.com/news/cities/Coimbatore/police-arrested-749-persons-for-ganja-peddling-in-coimbatore-range-in-eight-months/article68593102.ece
indiatimes.com,city,"Food Safety Officials Conduct Raids on Eateries in Sainikpuri, Hyderabad",01-09-2024,https://timesofindia.indiatimes.com/city/hyderabad/food-safety-officials-conduct-raids-on-eateries-in-sainikpuri-hyderabad/articleshow/112958525.cms
indianexpress.com,cities,"Now, testing kits to be made available across Karnataka for people to check quality of food items",29-08-2024,https://indianexpress.com/article/cities/bangalore/now-testing-kits-to-be-made-available-across-karnataka-for-people-to-check-quality-of-food-items-9539289/
indiatimes.com,city,Food Safety Officers Uncover Trend of Selling Fake Products,29-08-2024,https://timesofindia.indiatimes.com/city/jaipur/food-safety-officers-uncover-trend-of-selling-fake-products/articleshow/112879595.cms
thehindu.com,cities,Food safety teams inspect hostels across Hyderabad and districts,28-08-2024,https://www.thehindu.com/news/cities/Hyderabad/food-safety-teams-inspect-hostels-across-hyderabad-and-districts/article68577718.ece
indianexpress.com,explained,"Why FSSAI withdrew its advisory on removing A1, A2 claims on milk and milk products",28-08-2024,https://indianexpress.com/article/explained/everyday-explainers/explained-fssai-advisory-a1-a2-milk-9537796/
thehindu.com,cities,Food Safety dept. in Kozhikode to begin drive to check adulteration ahead of Onam,27-08-2024,https://www.thehindu.com/news/cities/kozhikode/food-safety-dept-in-kozhikode-to-begin-drive-to-check-adulteration-ahead-of-onam/article68572481.ece
thehindu.com,cities,238 shops in Virudhunagar sealed in 2024 for selling banned tobacco products,28-08-2024,https://www.thehindu.com/news/cities/Madurai/238-shops-in-virudhunagar-sealed-for-selling-banned-tobacco-products/article68576225.ece
indiatimes.com,city,Chennaiâs street food: A culinary adventure or health hazard?,28-08-2024,https://timesofindia.indiatimes.com/city/chennai/chennais-street-food-a-culinary-adventure-or-health-hazard/articleshow/112861341.cms
indiatimes.com,city,Government to Host International Millet Conference on November 10,28-08-2024,https://timesofindia.indiatimes.com/city/bhubaneswar/government-to-host-international-millet-conference-on-november-10/articleshow/112850444.cms
indiatimes.com,city,Personal care products containing microplastics,27-08-2024,https://timesofindia.indiatimes.com/city/kochi/personal-care-products-containing-microplastics/articleshow/112820287.cms
newindianexpress.com,cities,"5,280 kg expired milk powder seized in Hyderabad raid",25-08-2024,https://www.newindianexpress.com/cities/hyderabad/2024/Aug/25/5280-kg-expired-milk-powder-seized-in-hyderabad-raid
indiatimes.com,city,Health department warns hotels against unsafe meat sourcing,25-08-2024,https://timesofindia.indiatimes.com/city/chennai/health-department-warns-hotels-against-unsafe-meat-sourcing/articleshow/112771714.cms
indianexpress.com,cities,"Gang supplying adulterated coal busted, seven held in Bharuch",25-08-2024,https://indianexpress.com/article/cities/ahmedabad/gang-supplying-adulterated-coal-busted-seven-held-in-bharuch-9531388/
thehindu.com,cities,Food safety officials caution hotels and chef associations over buying meat,24-08-2024,https://www.thehindu.com/news/cities/chennai/food-safety-officials-caution-hotels-and-chef-associations-over-buying-meat/article68562670.ece
newindianexpress.com,cities,Leftover conundrum,24-08-2024,https://www.newindianexpress.com/cities/kochi/2024/Aug/24/leftover-conundrum
indiatimes.com,city,Couple finds insect and hair in dosa at Sri Raghavendra Hotel,24-08-2024,https://timesofindia.indiatimes.com/city/hyderabad/couple-finds-insect-and-hair-in-dosa-at-sri-raghavendra-hotel/articleshow/112750740.cms
thehindu.com,international,Nestle CEO Mark Schneider to step down after eight years at helm,24-08-2024,https://www.thehindu.com/news/international/nestle-ceo-mark-schneider-to-step-down-after-eight-years-at-helm/article68561290.ece
indiatimes.com,city,Fests feasts around the corner keeping food safety dept on toes,23-08-2024,https://timesofindia.indiatimes.com/city/bhopal/fests-feasts-around-the-corner-keeping-food-safety-dept-on-toes/articleshow/112746383.cms
hindustantimes.com,business,Oil tanker Sounion 'poses environmental risk' after Red Sea attack,22-08-2024,https://www.hindustantimes.com/business/oil-tanker-sounion-poses-environmental-risk-after-red-sea-attack-101724325752070.html
indiatimes.com,city,Mikimoto horse exercise highlights,22-08-2024,https://timesofindia.indiatimes.com/city/hyderabad/mikimoto-horse-exercise-highlights/articleshow/112693563.cms
thehindu.com,national,"TTD launches food safety initiative, training programme for hoteliers",21-08-2024,https://www.thehindu.com/news/national/andhra-pradesh/ttd-launches-food-safety-initiative-training-programme-for-hoteliers/article68550249.ece
newindianexpress.com,cities,"1,600 kg of stale goat meat seized on Bikaner-Madurai train",21-08-2024,https://www.newindianexpress.com/cities/chennai/2024/Aug/21/1600-kg-of-stale-goat-meat-seized-on-bikaner-madurai-train
indiatimes.com,city,Andhra Pradesh Tops in Food Adulteration Cases According to NCRB,21-08-2024,https://timesofindia.indiatimes.com/city/visakhapatnam/andhra-pradesh-tops-in-food-adulteration-cases-according-to-ncrb/articleshow/112665823.cms
indiatimes.com,city,600kg of Meat Seized in Chennai,21-08-2024,https://timesofindia.indiatimes.com/city/chennai/600kg-of-meat-seized-in-chennai/articleshow/112664840.cms
thehindu.com,cities,FSSAI seizes 90 litres of expired soft drinks in Coimbatore; notice for 23 shops,20-08-2024,https://www.thehindu.com/news/cities/Coimbatore/fssai-seizes-90-litres-of-expired-soft-drinks-in-coimbatore-notice-for-23-shops/article68546617.ece
indiatimes.com,city,Five men arrested with 436kg gutka,19-08-2024,https://timesofindia.indiatimes.com/city/coimbatore/five-men-arrested-with-436kg-gutka-in-tirupur/articleshow/112615816.cms
thehindu.com,national,"Nearly 12% of spice samples fail quality, safety standards",18-08-2024,https://www.thehindu.com/news/national/nearly-12-of-spice-samples-fail-quality-safety-standards/article68539820.ece
thehindu.com,national,FSSAI launches project to tackle microplastic contamination in food products,18-08-2024,https://www.thehindu.com/news/national/fssai-launches-project-to-tackle-microplastic-contamination-in-food-products/article68539805.ece
indiatimes.com,business,FSSAI tackles microplastic threat with new national food safety initiative,18-08-2024,https://timesofindia.indiatimes.com/business/fssai-tackles-microplastic-threat-with-new-national-food-safety-initiative/articleshow/112609632.cms
indiatimes.com,city,FDA Raid on 21 Food Establishments in Kanpur,18-08-2024,https://timesofindia.indiatimes.com/city/kanpur/fda-raid-on-21-food-establishments-in-kanpur/articleshow/112599302.cms
hindustantimes.com,world-news,"Frozen chicken nuggets, tenders recalled in US over risk of metal contamination",17-08-2024,https://www.hindustantimes.com/world-news/us-news/frozen-chicken-nuggets-tenders-recalled-in-us-over-risk-of-metal-contamination-101723909125452.html
indiatimes.com,city,The âfreeâ in freedom also means...,15-08-2024,https://timesofindia.indiatimes.com/city/hyderabad/the-free-in-freedom-also-means-/articleshow/112544147.cms
indiatimes.com,city,New draft guidelines for pharma practices to remove spurious drugs,14-08-2024,https://timesofindia.indiatimes.com/city/ahmedabad/new-draft-guidelines-for-pharma-practices-to-remove-spurious-drugs/articleshow/112507486.cms
thehindu.com,cities,"Food Safety officials seize soft drink packets worth ₹35,000 from unit in Perambur",13-08-2024,https://www.thehindu.com/news/cities/chennai/food-safety-officials-seize-soft-drink-packets-worth-35000-from-unit-in-perambur/article68521925.ece
indiatimes.com,world,Popular snacks at Target and Walmart pulled nationwide; what you must know,13-08-2024,https://timesofindia.indiatimes.com/world/us/popular-snacks-at-target-and-walmart-pulled-nationwide-what-you-must-know/articleshow/112497167.cms
thehindu.com,cities,"Two shops sealed in Peravurani, banned tobacco products seized",12-08-2024,https://www.thehindu.com/news/cities/Tiruchirapalli/two-shops-sealed-in-peravurani-banned-tobacco-products-seized/article68516605.ece
indiatimes.com,city,129kg of spurious ghee seized,11-08-2024,https://timesofindia.indiatimes.com/city/vadodara/129kg-of-spurious-ghee-seized-in-vadodara/articleshow/112436304.cms
thehindu.com,cities,"‘Dog meat’ fiasco: Sheep meat samples safe, say lab reports",10-08-2024,https://www.thehindu.com/news/cities/bangalore/dog-meat-fiasco-sheep-meat-samples-safe-say-lab-reports/article68510223.ece
newindianexpress.com,cities,800 kg rotten meat seized from Shenoy Nagar shop,09-08-2024,https://www.newindianexpress.com/cities/chennai/2024/Aug/09/800-kg-rotten-meat-seized-from-shenoy-nagar-shop
indiatimes.com,city,800kg of stale beef seized,09-08-2024,https://timesofindia.indiatimes.com/city/chennai/800kg-of-stale-beef-seized-in-chennai/articleshow/112387465.cms
thehindu.com,cities,800kg of decomposed meat seized,09-08-2024,https://www.thehindu.com/news/cities/chennai/800kg-of-decomposed-meat-seized/article68501590.ece
